최초 EARLY일,티커,종목명,시장,최초 EARLY가,최신일,최신가,EARLY후 수익률 %,최대수익 %,최대낙폭 %,경과 거래일,EARLY 상태,현재 단계,시장상태,RS,RS 가속,MTT,최초 LEADER일,최초 SETUP일,최초 BUY일,최초 BUY가,BUY 승격
2026-08-19,003690,코리안리,KOSPI,14930.0,2026-09-07,14610.0,-2.1433355659745468,3.6168787675820546,-4.353650368385797,13,FRESH,INACTIVE,,,,,,2026-09-03,,,False
2026-08-18,078020,LS증권,KOSDAQ,6720.0,2026-09-07,6690.0,-0.44642857142856984,2.083333333333326,-3.8690476190476164,14,FRESH,INACTIVE,,,,,,,,,False
2026-08-18,043150,바텍,KOSDAQ,20050.0,2026-09-07,18240.0,-9.027431421446385,0.0,-9.027431421446385,14,FRESH,INACTIVE,,,,,,,,,False
2026-08-18,017670,SK텔레콤,KOSPI,99800.0,2026-09-07,93800.0,-6.012024048096187,2.505010020040088,-10.821643286573146,14,FRESH,INACTIVE,,,,,,2026-08-21,,,False
2026-08-18,005830,DB손해보험,KOSPI,182000.0,2026-09-07,192400.0,5.714285714285716,11.538461538461542,-2.5274725274725296,14,FRESH,EARLY_LEADER,COUNTERTREND,41.87892376681614,0.20055245564692115,True,,2026-08-26,,,False
2026-08-14,267250,HD현대,KOSPI,235500.0,2026-09-07,243500.0,3.397027600849256,3.397027600849256,-11.040339702760082,15,FRESH,INACTIVE,,,,,,2026-08-18,,,False
2026-08-14,098120,마이크로컨텍솔,KOSDAQ,29100.0,2026-09-07,46550.0,59.96563573883162,59.96563573883162,0.0,15,CLIMAX_RISK,LEADER,COUNTERTREND,92.15582959641256,0.8850040454226473,False,2026-08-18,2026-09-04,,,False
2026-08-14,088350,한화생명,KOSPI,5630.0,2026-09-07,5890.0,4.618117229129659,8.525754884547077,-6.927175843694489,15,FRESH,EARLY_LEADER,COUNTERTREND,62.89237668161435,-9.776655817451768,True,2026-08-31,2026-08-26,2026-08-28,5950.0,True
2026-08-14,064760,티씨케이,KOSDAQ,244000.0,2026-09-07,268500.0,10.040983606557386,10.040983606557386,-7.581967213114749,15,FRESH,BUY,COUNTERTREND,88.8262331838565,1.142632137909544,False,,2026-09-02,2026-09-07,268500.0,True
2026-08-14,058610,에스피지,KOSDAQ,118600.0,2026-09-07,92700.0,-21.8381112984823,0.0,-29.342327150084312,15,FRESH,INACTIVE,,,,,,2026-08-14,,,False
2026-08-14,056190,SFA,KOSDAQ,25550.0,2026-09-07,24200.0,-5.283757338551864,0.0,-8.023483365949124,15,FRESH,INACTIVE,,,,,,,,,False
2026-08-14,006400,삼성SDI,KOSPI,516000.0,2026-09-07,541000.0,4.844961240310086,11.821705426356587,-7.36434108527132,15,FRESH,EARLY_LEADER,COUNTERTREND,82.0560538116592,-3.445627174519359,False,2026-08-27,2026-08-24,2026-08-14,516000,True
